23,35,235,35,235,95,23,95,Conwver 0n
300,46,480,46,480,112,300,112,ambia o =
471,67,511,67,511,87,471,87,U)
614,56,886,56,886,106,614,106,unambauow
905,57,1093,57,1093,99,905,99,Oramav
58,150,247,150,247,211,58,211,Cns;dev
283,183,307,183,307,203,283,203,*
346,186,392,186,392,212,346,212,~,
457,181,475,181,475,215,457,215,1
512,179,609,179,609,215,512,215,Wt
624,180,690,180,690,230,624,230,Wft
725,185,885,185,885,223,725,223,axosial
987,177,1158,177,1158,219,987,219,acd te
58,249,378,249,378,311,58,311,Poduction Tulus
118,367,647,367,647,453,118,453,@ _ E+Tle-tl T
125,481,612,481,612,560,125,560,T_ Tr f Itie | F
130,614,298,614,298,666,130,666,F _ i
433,623,483,623,483,667,433,667,64
504,634,532,634,532,660,504,660,0
553,639,621,639,621,659,553,659,Men
634,624,797,624,797,666,634,666,tmina |
116,788,190,788,190,838,116,838,Gt
212,796,409,796,409,834,212,834,nuuuy:m -
430,786,480,786,480,840,430,840,:0
521,768,674,768,674,824,521,824,A 444
744,802,786,802,786,826,744,826,ih
828,800,934,800,934,826,828,826,ulich
957,797,1253,797,1253,837,957,837,t ~m+mnal
1278,812,1320,812,1320,836,1278,836,On
1333,809,1415,809,1415,845,1333,845,LhS
673,883,857,883,857,927,673,927,is hpeatid
870,894,917,894,917,923,870,923,M)
944,890,1006,890,1006,922,944,922,+
1019,881,1246,881,1246,925,1019,925,Art &xrabon
1264,890,1312,890,1312,916,1264,916,On
1327,883,1408,883,1408,916,1327,916,rh}
104,1007,214,1007,214,1067,104,1067,Q:aht
234,1024,400,1024,400,1052,234,1052,Tuunnsion
477,1023,517,1023,517,1063,477,1063,A
521,1010,674,1010,674,1072,521,1072,SKa
23,1155,139,1155,139,1199,23,1199,nok :
175,1157,211,1157,211,1197,175,1197,')
238,1152,353,1152,353,1201,238,1201,Ambie
488,1158,520,1158,520,1192,488,1192,0
533,1157,607,1157,607,1193,533,1193,~at
628,1162,664,1162,664,1194,628,1194,0
660,1156,822,1156,822,1212,660,1212,Prper tJ
868,1157,1114,1157,1114,1221,868,1221,(anduaar bud
1185,1169,1377,1169,1377,1213,1185,1213,8rammar
173,1266,303,1266,303,1323,173,1323,{) 96
313,1273,380,1273,380,1313,313,1313,t
399,1271,548,1271,548,1319,399,1319,operostor
573,1271,705,1271,705,1307,573,1307,usd 
729,1273,837,1273,837,1315,729,1315,bft e
846,1270,951,1270,951,1324,846,1324,~an
966,1274,1167,1274,1167,1312,966,1312,anotiotv
1195,1271,1271,1271,1271,1309,1195,1309,ard
1294,1274,1362,1274,1362,1306,1294,1306,4
1364,1264,1538,1264,1538,1317,1364,1317,producttor
192,1356,330,1356,330,1406,192,1406,afbind
352,1364,418,1364,418,1390,352,1390,cu
438,1356,508,1356,508,1410,438,1410,sft
532,1362,566,1362,566,1386,532,1386,U
588,1358,685,1358,685,1400,588,1400,~ant
718,1352,882,1352,882,1384,718,1384,recuiwe
899,1357,993,1357,993,1395,899,1395,Fuspe"
1224,1358,1280,1358,1280,1384,1224,1384,4
1284,1358,1460,1358,1460,1406,1284,1406,Arammar
202,1436,274,1436,274,1468,202,1468,w;ii
292,1436,387,1436,387,1468,292,1468,bowr
405,1435,524,1435,524,1478,405,1478,Credt
536,1442,705,1442,705,1479,536,1479,avoaial'
45,1599,275,1599,275,1659,45,1659,Tioo +xpus
292,1610,412,1610,412,1658,292,1658,8 uft
424,1621,587,1621,587,1652,424,1652,Tacluu ;On
107,1705,149,1705,149,1741,107,1741,;)
162,1703,284,1703,284,1741,162,1741,Dieet
303,1705,371,1705,371,1741,303,1741,cft
380,1708,544,1708,544,1734,380,1734,Tuut0
223,1779,321,1779,321,1823,223,1823,Co244
327,1849,613,1849,613,1913,327,1913,A _ Aa |e
767,1879,807,1879,807,1917,767,1917,0
817,1873,1175,1873,1175,1917,817,1917,i with tontuvinal
740,1945,961,1945,961,1996,740,1996,and @ witr
976,1950,1028,1950,1028,1976,976,1976,1o
1040,1944,1108,1944,1108,1972,1040,1972,non
1104,1933,1281,1933,1281,1975,1104,1975,trminals
330,1996,526,1996,526,2048,330,2048,A = PA'
316,2090,432,2090,432,2140,316,2140,A'
1190,159,1370,183,1359,241,1179,217,esilocin9
406,178,454,186,450,211,402,203,0 ,
884,181,960,198,949,242,873,225,374
348,1142,475,1168,460,1226,333,1200,ct1
1129,1339,1207,1357,1198,1391,1120,1374,4r
986,1341,1113,1359,1105,1400,978,1383,ctvuy'
704,1433,788,1461,772,1505,689,1478,~t"
436,2091,573,2079,574,2133,437,2145,4 Ale
