113,20,323,20,323,74,113,74,tranfm
371,33,515,33,515,77,371,77,: + ^
540,34,576,34,576,66,540,66,i
616,34,810,34,810,64,616,64,Tunut
26,109,303,109,303,171,26,171,Grraa &x
315,121,760,121,760,172,315,172,Aztmtie Eapreeioc
66,250,783,250,783,313,66,313,e _ 0o0 |-0 | (0)|eoe / - € /(e) (^
112,344,473,344,473,406,112,406,_ +|-| *17 /T
67,457,141,457,141,493,67,493,0 -
161,440,656,440,656,496,161,496,0|9 | 2 | 3 | 4| 5| 6| 71v | 9
66,586,214,586,214,640,66,640,0 - 5
657,591,767,591,767,631,657,631,++5
1070,564,1227,564,1227,625,1070,625,(+ + $)
665,631,871,631,871,691,665,691,€ _ Eo €
1099,639,1261,639,1261,681,1099,681,E - - €
143,663,316,663,316,717,143,717,€ _ -€
792,708,866,708,866,740,792,740,Do€
1139,715,1173,715,1173,735,1139,735,3
1182,702,1284,702,1284,750,1182,750,-(e)
745,754,889,754,889,799,745,799,Adop
216,804,260,804,260,832,216,832,5
1188,792,1214,792,1214,818,1188,818,-
1218,782,1340,782,1340,832,1218,832,(Eoe)
265,805,329,805,329,847,265,847,~5
752,832,786,832,786,856,752,856,3
800,828,896,828,896,860,800,860,+0 D
746,898,788,898,788,924,746,924,5
793,893,900,893,900,936,793,936,7+ 0
1214,864,1330,864,1330,918,1214,918,(eoe)
739,971,773,971,773,991,739,991,31
1204,942,1298,942,1298,990,1204,990,(ooo)
1160,1020,1186,1020,1186,1044,1160,1044,-
1192,1010,1320,1010,1320,1060,1192,1060,(zo0)
1170,1092,1196,1092,1196,1116,1170,1116,~
1195,1083,1317,1083,1317,1127,1195,1127,(7+6)
95,1119,380,1119,380,1174,95,1174,7+$ - 9k1
1163,1154,1328,1154,1328,1206,1163,1206,-(7+6)
91,1219,299,1219,299,1263,91,1263,C -Eoe
213,1285,388,1285,388,1336,213,1336,E 0 €o€
206,1372,440,1372,440,1420,206,1420,€ofoEog
221,1441,428,1441,428,1492,221,1492,Do € 0 €o€
230,1509,431,1509,431,1562,230,1562,Dodo €o €
228,1577,410,1577,410,1626,228,1626,ood 0 Do€
231,1657,405,1657,405,1695,231,1695,Ddooo D
223,1725,409,1725,409,1767,223,1767,7oDoddo
221,1801,293,1801,293,1837,221,1837,++
296,1781,479,1781,479,1836,296,1836,5 Dod6)
227,1854,488,1854,488,1916,227,1916,7 * 5 _ ddud
235,1939,335,1939,335,1977,235,1977,7+5
351,1941,377,1941,377,1961,351,1961,~
379,1932,458,1932,458,1971,379,1971,Dod
163,2007,464,2007,464,2059,163,2059,T }+5_ Go
165,2067,442,2067,442,2120,165,2120,7 $ + $ - 9* 0
160,2146,196,2146,196,2170,160,2170,T
212,2134,435,2134,435,2177,212,2177,7+57-9 2
786,963,883,979,874,1024,776,1008,7*5
