41,60,224,60,224,128,41,128,Comron
254,81,463,81,463,125,254,125,notcton
128,233,351,233,351,288,128,288,Production
185,333,479,333,479,377,185,377,0) ? & -
601,327,751,327,751,369,601,369,Deriw
766,328,816,328,816,356,766,356,in
847,318,1006,318,1006,362,847,362,orc sty
1046,312,1200,312,1200,368,1046,368,(a _o)
175,397,492,397,492,498,175,498,6) & ~ _
583,443,721,443,721,481,583,481,Devivu>
752,444,796,444,796,468,752,468,mn
818,438,854,438,854,466,818,466,0
873,439,907,439,907,459,873,459,cr
932,425,1137,425,1137,464,932,464,Ton&_X+ps
1191,405,1405,405,1405,469,1191,469,( < ~abe)
176,512,498,512,498,592,176,592,4) + ~ +
579,549,727,549,727,593,579,593,Denw
744,549,796,549,796,586,744,586,in
818,552,886,552,886,582,818,582,1 *
907,550,1004,550,1004,577,907,577,~cot&
1025,543,1117,543,1117,588,1025,588,sps
110,702,243,702,243,757,110,757,9$ we
253,716,351,716,351,752,253,752,hav}
366,726,400,726,400,750,366,750,0r
422,709,598,709,598,775,422,775,arammor
613,709,657,709,657,751,613,751,6
699,719,789,719,789,757,699,757,tnn
806,720,870,720,870,752,806,752,t
1052,706,1378,706,1378,762,1052,762,&ruali ba +i
128,804,312,804,312,854,128,854,Jromrav
334,816,366,816,366,842,334,842,D
404,802,553,802,553,858,404,858,denotcd
572,810,632,810,632,862,572,862,bd
689,801,821,801,821,863,689,863,L (6) _
82,942,114,942,114,978,82,978,A
257,945,311,945,311,985,257,985,W
327,947,459,947,459,987,327,987,LAi bx
460,945,603,945,603,997,460,997,Presenu
628,948,666,948,666,980,628,980,in
692,936,796,936,796,992,692,992,L(o)
824,938,876,938,876,992,824,992,iM
930,913,1134,913,1134,993,930,993,s _W
83,1037,261,1037,261,1077,83,1077,Gvarcno~
270,1044,300,1044,300,1070,270,1070,x
319,1040,429,1040,429,1083,319,1083,c+tt
441,1039,515,1039,515,1077,441,1077,hu
533,1039,725,1039,725,1081,533,1081,Oramnov
76,1111,270,1111,270,1172,76,1172,Equsvallnt
293,1129,449,1129,449,1173,293,1173,Jrarnmow
484,1120,628,1120,628,1168,484,1168,J +0
639,1129,823,1129,823,1171,639,1171,Ganwan
845,1127,987,1127,987,1169,845,1169,&euol
998,1130,1092,1130,1092,1156,998,1156,Sot
1113,1122,1366,1122,1366,1176,1113,1176,(onauoai then
421,1207,622,1207,622,1252,421,1252,4L (lled
638,1212,827,1212,827,1257,638,1257,CqvVakeux
92,1367,318,1367,318,1423,92,1423,Sentr fcl
358,1372,480,1372,480,1426,358,1426,fro
502,1387,774,1387,774,1444,502,1444,3 &ramtar
150,1469,425,1469,425,1562,150,1562,4 $ #
490,1486,649,1486,649,1535,490,1535,cshul
860,1491,989,1491,989,1531,860,1531,Cntccin
1103,1489,1331,1489,1331,1527,1103,1527,non tUmminal
495,1603,591,1603,591,1643,495,1643,ond
631,1601,719,1601,719,1641,631,1641,S 3
737,1605,815,1605,815,1645,737,1645,tk
832,1604,939,1604,939,1643,832,1643,Ston+
961,1599,1114,1599,1114,1654,961,1654,Sarabdi
163,1773,269,1773,269,1815,163,1815,tn
308,1778,348,1778,348,1810,308,1810,0
378,1760,563,1760,563,1814,378,1814,iCo4led
594,1759,816,1759,816,1809,594,1809,Aenntial
834,1762,942,1762,942,1812,834,1812,bomr 
1028,1758,1228,1758,1228,1806,1028,1806,8 rorcmor
1249,1745,1289,1745,1289,1783,1249,1783,6
200,1949,308,1949,308,1990,200,1990,Tnost
325,1947,523,1947,523,1987,325,1987,deszvation
544,1946,662,1946,662,1994,544,1994,(Lod)
126,2028,446,2028,446,2080,126,2080,Tv_ &rivatior
469,2033,517,2033,517,2073,469,2073,ir
537,2039,667,2039,667,2075,537,2075,unch
794,2036,1033,2036,1033,2086,794,2086,+a] Wft mojt
1052,2031,1301,2031,1301,2073,1052,2073,no tmns nal
1316,2030,1362,2030,1362,2056,1316,2056,6c
1383,2033,1429,2033,1429,2051,1383,2051,Cl
109,2122,410,2122,410,2170,109,2170,Senttm #cl fm
428,2134,458,2134,458,2166,428,2166,M
471,2129,645,2129,645,2182,471,2182,TrPiacd
669,2131,823,2131,823,2170,669,2170,04 eecr
887,706,1048,730,1037,781,877,757,iandv3
121,935,253,953,244,1002,112,985,6+n8
1376,1129,1456,1141,1449,1179,1369,1167,+J
1002,1488,1082,1501,1073,1546,993,1533,onj
763,1487,855,1506,844,1550,752,1531,mad
94,1932,201,1946,191,2008,84,1994,L)+
699,2028,788,2051,776,2091,687,2068,onld
843,2126,930,2142,921,2180,835,2164,S+p
