29,43,281,43,281,119,29,119,Avloriedvt
692,47,868,47,868,143,692,143,141
872,58,904,58,904,94,872,94,3
1083,149,1121,149,1121,189,1083,189,E
78,222,160,222,160,276,78,276,Llt
426,286,450,286,450,312,426,312,2
39,299,183,299,183,335,39,335,+7*,1
155,531,381,531,381,573,155,573,a~ b ~ (
915,531,1085,531,1085,573,915,573,suttev 0
1085,524,1187,524,1187,581,1085,581,Rahr
1207,529,1303,529,1303,567,1207,567,Utkev
801,601,913,601,913,639,801,639,U#te
926,614,966,614,966,640,926,640,5
999,598,1266,598,1266,650,999,650,oIblc .. 1 2
820,680,945,680,945,722,820,722,0 4
961,695,987,695,987,715,961,715,=
216,754,333,754,333,802,216,802,Ltter
511,741,629,741,629,805,511,805,Pah*
212,882,264,882,264,930,212,930,6
693,887,818,887,818,948,693,948,Rans
721,1003,831,1003,831,1045,721,1045,lllte
493,1019,529,1019,529,1067,493,1067,5
37,1221,303,1221,303,1307,37,1307,Pu_ udnte
56,1385,257,1385,257,1430,56,1430,Ulhnever
291,1393,377,1393,377,1429,291,1429,Cu
397,1375,594,1375,594,1440,397,1440,opperator
738,1386,776,1386,776,1412,738,1412,C
780,1372,930,1372,930,1444,780,1444,~biahu
952,1376,1170,1376,1170,1426,952,1426,preadinu
1197,1372,1318,1372,1318,1423,1197,1423,than
1337,1387,1495,1387,1495,1423,1337,1423,cotnlv
51,1487,244,1487,244,1536,51,1536,operoto
283,1493,333,1493,333,1535,283,1535,84
360,1502,507,1502,507,1538,360,1538,tudms
523,1491,642,1491,642,1539,523,1539,tnad
663,1493,738,1493,738,1537,663,1537,t
764,1479,867,1479,867,1534,764,1534,#rt
888,1487,1061,1487,1061,1543,888,1543,Perotter
1200,1482,1281,1482,1281,1535,1200,1535,&et
1300,1475,1536,1475,1536,1529,1300,1529,Efs tperaros
221,1595,306,1595,306,1640,221,1640,twe
329,1596,501,1596,501,1649,329,1649,Oper atr
527,1599,633,1599,633,1635,527,1635,Ositn
655,1597,771,1597,771,1633,655,1633,lower
794,1596,1026,1596,1026,1649,794,1649,pre udlnu.
273,1708,448,1708,448,1768,273,1768,< * |
812,97,903,120,885,183,794,160,L~
358,199,470,219,458,272,346,251,Pat
794,513,925,533,914,588,783,568,Ra
304,623,451,651,436,710,290,681,Pank
482,882,577,895,570,933,475,920,Lller
623,1364,704,1380,695,1417,615,1401,wr
1116,1490,1195,1482,1197,1520,1118,1528,wjii
70,1572,212,1594,199,1659,58,1638,bator a
